Abihail	F	12.3773381670703
Abijah	M	12.6151698213066
Abilene	F	11.6866957275146
Abilgail	F	18.4612600893785
Abilio	M	22
Abilyn	F	3
Abilynn	F	2
Abimael	M	16.5255547024877
Abimbola	F	30.2212487021434
Abimelec	M	9.80705241272677
Abin	M	9.97311262533865
Abinadab	M	13
Abinadi	M	11.8157990567201
Abinav	M	8.2886011302776
Abinaya	F	9.67811046559333
Abiodun	M	35.9763161390922
Abiola	F	19.565856780106
Abiona	F	8.57298789306788
Abir	M	9.1736791498643
Abira	F	11.499897044158
Abiram	M	5.66449016952519
Abirami	F	12.5759994746328
Abisag	F	14.7030888607973
Abisai	M	12.2065402793215
Abish	F	15.4102144174601
Abisha	F	6.3003667454036
Abishai	M	8.60902988454668
Abishek	M	13.7740069239754
Abisola	F	14.1049052758596
Abiud	M	13
Abiyah	M	2
Abla	F	10.9848472401904
Able	M	23.492891785099
Abnel	M	7
Abner	M	26.0386849705815
Abney	F	10.9897065353409
Abony	F	26.5159029565051
Abou	M	9.75662971314885
Aboubacar	M	10.8464465402857
Aboubakar	M	10.4892459811975
Abra	F	31.6229972241163
Abraam	M	10.103060261858
Abraar	M	12
Abrah	F	28.4433230901101
Abraham	M	23.1939617608712
Abrahan	M	17.4916862568439
Abraheem	M	15.6995894545491
Abrahem	M	9.15051723910198
Abrahim	M	14.863310700835
Abrahm	M	15.1682340512977
Abram	M	19.1963179436849
Abran	M	26.4268294578259
Abranda	F	35
Abrar	F	10.9807029637352
Abraxas	M	3
Abrea	F	15.4523364324848
Abreana	F	14.5226362043551
Abreanna	F	14.5062274470432
Abree	F	9.9268471918986
Abreia	F	22
Abren	M	7
Abreona	F	21
Abreonna	F	8.65460360118248
Abrey	F	8.84621426477626
Abreya	F	19
Abrham	M	16.5485174732144
Abri	F	5.87137914652743
Abria	F	15.0251211359932
Abriah	F	6.72174010636233
Abrial	F	13.5083355525381
Abriam	M	22
Abrian	M	14.0794532556565
Abriana	F	12.8092473507614
Abrianna	F	10.9198735526283
Abriannah	F	4
Abrianne	F	12.6522411945316
Abrie	F	7.97280284687323
Abriel	F	14.8032881488865
Abriela	F	5.72391039691684
Abriele	F	19
Abriella	F	5.98778001848057
Abrielle	F	8.95732421856071
Abrien	M	7.40443482227514
Abrienne	F	6.65296391752577
Abrigail	F	21.2361890038288
Abrihet	F	2
Abril	F	11.3820360279338
Abrille	F	22.4996368528746
Abrina	F	16.3349727138253
Abrion	M	17
Abriona	F	12.4757365982325
Abrionna	F	10.1857223451125
Abriya	F	9.67437210960667
Abriyah	F	9
Abriyana	F	8
Abrom	M	90
Abron	M	54.4176721653174
Abrum	M	6.8365464914214
Abry	F	3
Abryana	F	9.85174317055082
Abryanna	F	10.0594739391578
Abryella	F	2.49982319092166
Abryelle	F	6.43429598289294
Abryl	F	7.28480816600087
Absalom	M	22.0719046867481
Absalon	M	15.8700032503786
Abshir	M	6.28661697841389
Absidy	F	7.7003738729875
Abtin	M	4
Abu	M	19.1612791112421
Abubacar	M	6.14230866612959
Abubacarr	M	2.33317618823126
Abubakar	M	10.0757747829034
Abubakarr	M	6.4680139070803
Abubakary	M	9.9983537234901
Abubaker	M	10.3207970592191
Abubakr	M	9.5013078523672
Abuk	F	6.7655318527917
Abukar	M	7.56502986179636
Abundio	M	56.2939781856011
Aby	F	9.79535292095019
Abyade	F	10.4998970865401
Abyan	M	5.39879279113697
Abygael	F	6.02452107996981
Abygail	F	10.0525404270752
Abygaile	F	7.53835935852754
Abygale	F	9.18158748985029
Abygayle	F	10.3768465607892
Abyssinia	F	4.72129305996287
Ac	M	31.1993870817312
Acacia	F	17.9091719503804
Acadia	F	10.8016595260193
Acamas	M	2
Acari	M	3.78898346130528
Acasia	F	14.3753736542205
Accacia	F	19.7304845854289
Accalia	F	7.48358114965923
Access	M	9
Accie	M	74
Accursio	M	103
Ace	M	14.4853296247399
Acea	M	10.294420067986
